FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
33,New Hampshire,33001,Belknap County,2000,411,Esophageal cancer,1,Male,12.5956468746594,27814
33,New Hampshire,33001,Belknap County,2000,414,Stomach cancer,1,Male,7.34971781732647,27814
33,New Hampshire,33001,Belknap County,2000,417,Liver cancer,1,Male,6.45615452075152,27814
33,New Hampshire,33001,Belknap County,2000,423,Larynx cancer,1,Male,3.5438905769723,27814
33,New Hampshire,33001,Belknap County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,90.8885826698472,27814
33,New Hampshire,33001,Belknap County,2000,429,Breast cancer,1,Male,0.376390488805624,27814
33,New Hampshire,33001,Belknap County,2000,438,Prostate cancer,1,Male,30.8593953428735,27814
33,New Hampshire,33001,Belknap County,2000,441,Colon and rectum cancer,1,Male,35.9391578303677,27814
33,New Hampshire,33001,Belknap County,2000,444,Lip and oral cavity cancer,1,Male,3.17259314576613,27814
33,New Hampshire,33001,Belknap County,2000,447,Nasopharynx cancer,1,Male,0.398142719793024,27814
33,New Hampshire,33001,Belknap County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.19986217179269,27814
33,New Hampshire,33001,Belknap County,2000,456,Pancreatic cancer,1,Male,14.8738020294825,27814
33,New Hampshire,33001,Belknap County,2000,459,Malignant skin melanoma,1,Male,4.71076029548733,27814
33,New Hampshire,33001,Belknap County,2000,462,Non-melanoma skin cancer,1,Male,1.8601643628336,27814
33,New Hampshire,33001,Belknap County,2000,468,Testicular cancer,1,Male,0.28502179438786,27814
33,New Hampshire,33001,Belknap County,2000,471,Kidney cancer,1,Male,6.73690537889954,27814
33,New Hampshire,33001,Belknap County,2000,474,Bladder cancer,1,Male,11.0146602998824,27814
33,New Hampshire,33001,Belknap County,2000,477,Brain and nervous system cancer,1,Male,6.74870957762334,27814
33,New Hampshire,33001,Belknap County,2000,480,Thyroid cancer,1,Male,0.55790653622454,27814
33,New Hampshire,33001,Belknap County,2000,483,Mesothelioma,1,Male,2.041631361478,27814
33,New Hampshire,33001,Belknap County,2000,484,Hodgkin lymphoma,1,Male,0.794320893661602,27814
33,New Hampshire,33001,Belknap County,2000,485,Non-Hodgkin lymphoma,1,Male,12.1907322701249,27814
33,New Hampshire,33001,Belknap County,2000,486,Multiple myeloma,1,Male,5.3840928518877,27814
33,New Hampshire,33001,Belknap County,2000,487,Leukemia,1,Male,13.846004766559,27814
33,New Hampshire,33001,Belknap County,2000,845,Acute lymphoid leukemia,1,Male,0.880813298405331,27814
33,New Hampshire,33001,Belknap County,2000,846,Chronic lymphoid leukemia,1,Male,5.1130845163206,27814
33,New Hampshire,33001,Belknap County,2000,847,Acute myeloid leukemia,1,Male,6.29033658058818,27814
33,New Hampshire,33001,Belknap County,2000,848,Chronic myeloid leukemia,1,Male,1.5617703712449,27814
33,New Hampshire,33003,Carroll County,2000,411,Esophageal cancer,1,Male,11.4878493959352,21582
33,New Hampshire,33003,Carroll County,2000,414,Stomach cancer,1,Male,7.12875465905676,21582
33,New Hampshire,33003,Carroll County,2000,417,Liver cancer,1,Male,5.64141825168626,21582
33,New Hampshire,33003,Carroll County,2000,423,Larynx cancer,1,Male,3.13821365349205,21582
33,New Hampshire,33003,Carroll County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,74.5186547678041,21582
33,New Hampshire,33003,Carroll County,2000,429,Breast cancer,1,Male,0.389264471570849,21582
33,New Hampshire,33003,Carroll County,2000,438,Prostate cancer,1,Male,32.11155403446,21582
33,New Hampshire,33003,Carroll County,2000,441,Colon and rectum cancer,1,Male,30.9839988690627,21582
33,New Hampshire,33003,Carroll County,2000,444,Lip and oral cavity cancer,1,Male,3.13292571238566,21582
33,New Hampshire,33003,Carroll County,2000,447,Nasopharynx cancer,1,Male,0.338634679841083,21582
33,New Hampshire,33003,Carroll County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.18494587427468,21582
33,New Hampshire,33003,Carroll County,2000,456,Pancreatic cancer,1,Male,13.9020247970042,21582
33,New Hampshire,33003,Carroll County,2000,459,Malignant skin melanoma,1,Male,4.64144165392218,21582
33,New Hampshire,33003,Carroll County,2000,462,Non-melanoma skin cancer,1,Male,1.6876524767211,21582
33,New Hampshire,33003,Carroll County,2000,468,Testicular cancer,1,Male,0.258568980984709,21582
33,New Hampshire,33003,Carroll County,2000,471,Kidney cancer,1,Male,6.69838283326789,21582
33,New Hampshire,33003,Carroll County,2000,474,Bladder cancer,1,Male,11.0884946979377,21582
33,New Hampshire,33003,Carroll County,2000,477,Brain and nervous system cancer,1,Male,6.43742464823771,21582
33,New Hampshire,33003,Carroll County,2000,480,Thyroid cancer,1,Male,0.555937607376582,21582
33,New Hampshire,33003,Carroll County,2000,483,Mesothelioma,1,Male,1.86646478135563,21582
33,New Hampshire,33003,Carroll County,2000,484,Hodgkin lymphoma,1,Male,0.669154711358943,21582
33,New Hampshire,33003,Carroll County,2000,485,Non-Hodgkin lymphoma,1,Male,11.2267750362549,21582
33,New Hampshire,33003,Carroll County,2000,486,Multiple myeloma,1,Male,5.26813900665616,21582
33,New Hampshire,33003,Carroll County,2000,487,Leukemia,1,Male,12.662311078933,21582
33,New Hampshire,33003,Carroll County,2000,845,Acute lymphoid leukemia,1,Male,0.774192348237242,21582
33,New Hampshire,33003,Carroll County,2000,846,Chronic lymphoid leukemia,1,Male,4.72391061785922,21582
33,New Hampshire,33003,Carroll County,2000,847,Acute myeloid leukemia,1,Male,5.7249471756278,21582
33,New Hampshire,33003,Carroll County,2000,848,Chronic myeloid leukemia,1,Male,1.43926093720873,21582
33,New Hampshire,33005,Cheshire County,2000,411,Esophageal cancer,1,Male,10.8134346656831,35996
33,New Hampshire,33005,Cheshire County,2000,414,Stomach cancer,1,Male,7.60321953668704,35996
33,New Hampshire,33005,Cheshire County,2000,417,Liver cancer,1,Male,6.25440501885475,35996
