FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
45,South Carolina,45001,Abbeville County,2000,411,Esophageal cancer,1,Male,10.0030291450046,12573
45,South Carolina,45001,Abbeville County,2000,414,Stomach cancer,1,Male,8.89526728100421,12573
45,South Carolina,45001,Abbeville County,2000,417,Liver cancer,1,Male,7.13858595186334,12573
45,South Carolina,45001,Abbeville County,2000,423,Larynx cancer,1,Male,3.70354199741411,12573
45,South Carolina,45001,Abbeville County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,112.039695202212,12573
45,South Carolina,45001,Abbeville County,2000,429,Breast cancer,1,Male,0.499891045057697,12573
45,South Carolina,45001,Abbeville County,2000,438,Prostate cancer,1,Male,40.4824897169248,12573
45,South Carolina,45001,Abbeville County,2000,441,Colon and rectum cancer,1,Male,32.9959823671989,12573
45,South Carolina,45001,Abbeville County,2000,444,Lip and oral cavity cancer,1,Male,4.44852741713043,12573
45,South Carolina,45001,Abbeville County,2000,447,Nasopharynx cancer,1,Male,0.593184363542623,12573
45,South Carolina,45001,Abbeville County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.23510670750651,12573
45,South Carolina,45001,Abbeville County,2000,456,Pancreatic cancer,1,Male,14.3300699783074,12573
45,South Carolina,45001,Abbeville County,2000,459,Malignant skin melanoma,1,Male,4.1816481076238,12573
45,South Carolina,45001,Abbeville County,2000,462,Non-melanoma skin cancer,1,Male,1.65980051031231,12573
45,South Carolina,45001,Abbeville County,2000,468,Testicular cancer,1,Male,0.229164276036881,12573
45,South Carolina,45001,Abbeville County,2000,471,Kidney cancer,1,Male,7.78666760417741,12573
45,South Carolina,45001,Abbeville County,2000,474,Bladder cancer,1,Male,7.91770063142833,12573
45,South Carolina,45001,Abbeville County,2000,477,Brain and nervous system cancer,1,Male,6.37014703013519,12573
45,South Carolina,45001,Abbeville County,2000,480,Thyroid cancer,1,Male,0.573778133669421,12573
45,South Carolina,45001,Abbeville County,2000,483,Mesothelioma,1,Male,1.40613278384931,12573
45,South Carolina,45001,Abbeville County,2000,484,Hodgkin lymphoma,1,Male,0.601242654017085,12573
45,South Carolina,45001,Abbeville County,2000,485,Non-Hodgkin lymphoma,1,Male,11.3180625049864,12573
45,South Carolina,45001,Abbeville County,2000,486,Multiple myeloma,1,Male,6.21428397320919,12573
45,South Carolina,45001,Abbeville County,2000,487,Leukemia,1,Male,12.7138033827505,12573
45,South Carolina,45001,Abbeville County,2000,845,Acute lymphoid leukemia,1,Male,0.952990490900898,12573
45,South Carolina,45001,Abbeville County,2000,846,Chronic lymphoid leukemia,1,Male,4.35866203036562,12573
