FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
50,Vermont,50001,Addison County,2000,411,Esophageal cancer,1,Male,9.34706883916712,17793
50,Vermont,50001,Addison County,2000,414,Stomach cancer,1,Male,6.8049512907001,17793
50,Vermont,50001,Addison County,2000,417,Liver cancer,1,Male,6.12074572245549,17793
50,Vermont,50001,Addison County,2000,423,Larynx cancer,1,Male,2.98783487637476,17793
50,Vermont,50001,Addison County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,72.5125695446674,17793
50,Vermont,50001,Addison County,2000,429,Breast cancer,1,Male,0.375848171575415,17793
50,Vermont,50001,Addison County,2000,438,Prostate cancer,1,Male,28.7391292883444,17793
50,Vermont,50001,Addison County,2000,441,Colon and rectum cancer,1,Male,28.6333592876457,17793
50,Vermont,50001,Addison County,2000,444,Lip and oral cavity cancer,1,Male,2.78890279916757,17793
50,Vermont,50001,Addison County,2000,447,Nasopharynx cancer,1,Male,0.32384388203234,17793
50,Vermont,50001,Addison County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.3731168848298,17793
50,Vermont,50001,Addison County,2000,456,Pancreatic cancer,1,Male,12.6433024742979,17793
50,Vermont,50001,Addison County,2000,459,Malignant skin melanoma,1,Male,4.23447507763101,17793
50,Vermont,50001,Addison County,2000,462,Non-melanoma skin cancer,1,Male,1.41532273465012,17793
50,Vermont,50001,Addison County,2000,468,Testicular cancer,1,Male,0.247840511880264,17793
50,Vermont,50001,Addison County,2000,471,Kidney cancer,1,Male,6.69670922935431,17793
50,Vermont,50001,Addison County,2000,474,Bladder cancer,1,Male,9.937754098772,17793
50,Vermont,50001,Addison County,2000,477,Brain and nervous system cancer,1,Male,5.80735180121517,17793
50,Vermont,50001,Addison County,2000,480,Thyroid cancer,1,Male,0.529527063941579,17793
50,Vermont,50001,Addison County,2000,483,Mesothelioma,1,Male,1.64260756117046,17793
50,Vermont,50001,Addison County,2000,484,Hodgkin lymphoma,1,Male,0.58348880679063,17793
50,Vermont,50001,Addison County,2000,485,Non-Hodgkin lymphoma,1,Male,12.0541748206085,17793
50,Vermont,50001,Addison County,2000,486,Multiple myeloma,1,Male,5.06829172181925,17793
50,Vermont,50001,Addison County,2000,487,Leukemia,1,Male,12.3474484290178,17793
50,Vermont,50001,Addison County,2000,845,Acute lymphoid leukemia,1,Male,0.79107234664486,17793
50,Vermont,50001,Addison County,2000,846,Chronic lymphoid leukemia,1,Male,4.444034621583,17793
50,Vermont,50001,Addison County,2000,847,Acute myeloid leukemia,1,Male,5.81465228400214,17793
50,Vermont,50001,Addison County,2000,848,Chronic myeloid leukemia,1,Male,1.2976891767878,17793
50,Vermont,50003,Bennington County,2000,411,Esophageal cancer,1,Male,9.6634805101873,17737
50,Vermont,50003,Bennington County,2000,414,Stomach cancer,1,Male,7.2451622872114,17737
50,Vermont,50003,Bennington County,2000,417,Liver cancer,1,Male,6.26474794768855,17737
50,Vermont,50003,Bennington County,2000,423,Larynx cancer,1,Male,3.31388566468293,17737
50,Vermont,50003,Bennington County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,83.2388083488719,17737
50,Vermont,50003,Bennington County,2000,429,Breast cancer,1,Male,0.402492482008037,17737
50,Vermont,50003,Bennington County,2000,438,Prostate cancer,1,Male,30.8048533992578,17737
50,Vermont,50003,Bennington County,2000,441,Colon and rectum cancer,1,Male,30.4724064223506,17737
50,Vermont,50003,Bennington County,2000,444,Lip and oral cavity cancer,1,Male,3.30106827904026,17737
50,Vermont,50003,Bennington County,2000,447,Nasopharynx cancer,1,Male,0.370679399667337,17737
50,Vermont,50003,Bennington County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.47726468045817,17737
50,Vermont,50003,Bennington County,2000,456,Pancreatic cancer,1,Male,13.7254562134265,17737
50,Vermont,50003,Bennington County,2000,459,Malignant skin melanoma,1,Male,5.08092387338821,17737
50,Vermont,50003,Bennington County,2000,462,Non-melanoma skin cancer,1,Male,1.49229753803477,17737
50,Vermont,50003,Bennington County,2000,468,Testicular cancer,1,Male,0.261397313619854,17737
50,Vermont,50003,Bennington County,2000,471,Kidney cancer,1,Male,6.86808092288281,17737
50,Vermont,50003,Bennington County,2000,474,Bladder cancer,1,Male,11.1273019216669,17737
50,Vermont,50003,Bennington County,2000,477,Brain and nervous system cancer,1,Male,5.95806949184957,17737
50,Vermont,50003,Bennington County,2000,480,Thyroid cancer,1,Male,0.5545220360531,17737
50,Vermont,50003,Bennington County,2000,483,Mesothelioma,1,Male,2.03921922225576,17737
50,Vermont,50003,Bennington County,2000,484,Hodgkin lymphoma,1,Male,0.668209817596982,17737
50,Vermont,50003,Bennington County,2000,485,Non-Hodgkin lymphoma,1,Male,12.4121288201417,17737
50,Vermont,50003,Bennington County,2000,486,Multiple myeloma,1,Male,5.1254757279729,17737
50,Vermont,50003,Bennington County,2000,487,Leukemia,1,Male,12.7695718670168,17737
