FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
12,Florida,12001,Alachua County,2000,411,Esophageal cancer,1,Male,9.975120783,106690
12,Florida,12001,Alachua County,2000,414,Stomach cancer,1,Male,8.729176526,106690
12,Florida,12001,Alachua County,2000,417,Liver cancer,1,Male,7.873074609,106690
12,Florida,12001,Alachua County,2000,423,Larynx cancer,1,Male,4.143393343,106690
12,Florida,12001,Alachua County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,104.4973443,106690
12,Florida,12001,Alachua County,2000,429,Breast cancer,1,Male,0.427499892,106690
12,Florida,12001,Alachua County,2000,438,Prostate cancer,1,Male,36.50654826,106690
12,Florida,12001,Alachua County,2000,441,Colon and rectum cancer,1,Male,35.54594407,106690
12,Florida,12001,Alachua County,2000,444,Lip and oral cavity cancer,1,Male,5.183701702,106690
12,Florida,12001,Alachua County,2000,447,Nasopharynx cancer,1,Male,0.622311138,106690
12,Florida,12001,Alachua County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.476116605,106690
12,Florida,12001,Alachua County,2000,456,Pancreatic cancer,1,Male,14.46826418,106690
12,Florida,12001,Alachua County,2000,459,Malignant skin melanoma,1,Male,5.517526291,106690
12,Florida,12001,Alachua County,2000,462,Non-melanoma skin cancer,1,Male,2.368045902,106690
12,Florida,12001,Alachua County,2000,468,Testicular cancer,1,Male,0.239208324,106690
12,Florida,12001,Alachua County,2000,471,Kidney cancer,1,Male,7.008252317,106690
12,Florida,12001,Alachua County,2000,474,Bladder cancer,1,Male,10.18865054,106690
12,Florida,12001,Alachua County,2000,477,Brain and nervous system cancer,1,Male,6.050894815,106690
12,Florida,12001,Alachua County,2000,480,Thyroid cancer,1,Male,0.588621285,106690
12,Florida,12001,Alachua County,2000,483,Mesothelioma,1,Male,2.18029678,106690
12,Florida,12001,Alachua County,2000,484,Hodgkin lymphoma,1,Male,0.648736014,106690
12,Florida,12001,Alachua County,2000,485,Non-Hodgkin lymphoma,1,Male,11.68598607,106690
12,Florida,12001,Alachua County,2000,486,Multiple myeloma,1,Male,5.728503245,106690
12,Florida,12001,Alachua County,2000,487,Leukemia,1,Male,13.75380263,106690
12,Florida,12001,Alachua County,2000,845,Acute lymphoid leukemia,1,Male,0.972412,106690
12,Florida,12001,Alachua County,2000,846,Chronic lymphoid leukemia,1,Male,4.246421179,106690
12,Florida,12001,Alachua County,2000,847,Acute myeloid leukemia,1,Male,6.978041121,106690
12,Florida,12001,Alachua County,2000,848,Chronic myeloid leukemia,1,Male,1.556928335,106690
12,Florida,12003,Baker County,2000,411,Esophageal cancer,1,Male,11.36236283,11742
12,Florida,12003,Baker County,2000,414,Stomach cancer,1,Male,8.654133809,11742
12,Florida,12003,Baker County,2000,417,Liver cancer,1,Male,8.884384736,11742
12,Florida,12003,Baker County,2000,423,Larynx cancer,1,Male,5.614802161,11742
12,Florida,12003,Baker County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,143.2719855,11742
12,Florida,12003,Baker County,2000,429,Breast cancer,1,Male,0.451767414,11742
12,Florida,12003,Baker County,2000,438,Prostate cancer,1,Male,38.21911863,11742
12,Florida,12003,Baker County,2000,441,Colon and rectum cancer,1,Male,36.85762506,11742
12,Florida,12003,Baker County,2000,444,Lip and oral cavity cancer,1,Male,4.890868469,11742
12,Florida,12003,Baker County,2000,447,Nasopharynx cancer,1,Male,0.633204627,11742
12,Florida,12003,Baker County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.432914584,11742
12,Florida,12003,Baker County,2000,456,Pancreatic cancer,1,Male,16.32065754,11742
12,Florida,12003,Baker County,2000,459,Malignant skin melanoma,1,Male,6.03602579,11742
12,Florida,12003,Baker County,2000,462,Non-melanoma skin cancer,1,Male,2.681308399,11742
12,Florida,12003,Baker County,2000,468,Testicular cancer,1,Male,0.297859683,11742
12,Florida,12003,Baker County,2000,471,Kidney cancer,1,Male,7.660741339,11742
12,Florida,12003,Baker County,2000,474,Bladder cancer,1,Male,10.43262891,11742
12,Florida,12003,Baker County,2000,477,Brain and nervous system cancer,1,Male,6.797549102,11742
12,Florida,12003,Baker County,2000,480,Thyroid cancer,1,Male,0.607160279,11742
12,Florida,12003,Baker County,2000,483,Mesothelioma,1,Male,1.978840873,11742
12,Florida,12003,Baker County,2000,484,Hodgkin lymphoma,1,Male,0.624867735,11742
12,Florida,12003,Baker County,2000,485,Non-Hodgkin lymphoma,1,Male,12.89492467,11742
12,Florida,12003,Baker County,2000,486,Multiple myeloma,1,Male,5.926626589,11742
12,Florida,12003,Baker County,2000,487,Leukemia,1,Male,15.41307939,11742
12,Florida,12003,Baker County,2000,845,Acute lymphoid leukemia,1,Male,1.190044744,11742
12,Florida,12003,Baker County,2000,846,Chronic lymphoid leukemia,1,Male,4.976211945,11742
12,Florida,12003,Baker County,2000,847,Acute myeloid leukemia,1,Male,7.522802012,11742
12,Florida,12003,Baker County,2000,848,Chronic myeloid leukemia,1,Male,1.724020692,11742
12,Florida,12005,Bay County,2000,411,Esophageal cancer,1,Male,9.599141855,73500
12,Florida,12005,Bay County,2000,414,Stomach cancer,1,Male,7.489785078,73500
12,Florida,12005,Bay County,2000,417,Liver cancer,1,Male,8.156600626,73500
12,Florida,12005,Bay County,2000,423,Larynx cancer,1,Male,4.462613626,73500
12,Florida,12005,Bay County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,123.3568559,73500
12,Florida,12005,Bay County,2000,429,Breast cancer,1,Male,0.385534999,73500
12,Florida,12005,Bay County,2000,438,Prostate cancer,1,Male,29.91352101,73500
12,Florida,12005,Bay County,2000,441,Colon and rectum cancer,1,Male,29.76728672,73500
12,Florida,12005,Bay County,2000,444,Lip and oral cavity cancer,1,Male,3.948337062,73500
12,Florida,12005,Bay County,2000,447,Nasopharynx cancer,1,Male,0.569716287,73500
12,Florida,12005,Bay County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.233525489,73500
12,Florida,12005,Bay County,2000,456,Pancreatic cancer,1,Male,14.83595168,73500
12,Florida,12005,Bay County,2000,459,Malignant skin melanoma,1,Male,5.344611689,73500
12,Florida,12005,Bay County,2000,462,Non-melanoma skin cancer,1,Male,2.480724316,73500
12,Florida,12005,Bay County,2000,468,Testicular cancer,1,Male,0.326506208,73500
12,Florida,12005,Bay County,2000,471,Kidney cancer,1,Male,7.58080381,73500
12,Florida,12005,Bay County,2000,474,Bladder cancer,1,Male,8.745691476,73500
12,Florida,12005,Bay County,2000,477,Brain and nervous system cancer,1,Male,5.898211886,73500
12,Florida,12005,Bay County,2000,480,Thyroid cancer,1,Male,0.569890963,73500
12,Florida,12005,Bay County,2000,483,Mesothelioma,1,Male,2.107631964,73500
12,Florida,12005,Bay County,2000,484,Hodgkin lymphoma,1,Male,0.588701774,73500
12,Florida,12005,Bay County,2000,485,Non-Hodgkin lymphoma,1,Male,12.09272886,73500
12,Florida,12005,Bay County,2000,486,Multiple myeloma,1,Male,5.14156697,73500
12,Florida,12005,Bay County,2000,487,Leukemia,1,Male,13.04314426,73500
12,Florida,12005,Bay County,2000,845,Acute lymphoid leukemia,1,Male,0.962509159,73500
12,Florida,12005,Bay County,2000,846,Chronic lymphoid leukemia,1,Male,4.047647717,73500
12,Florida,12005,Bay County,2000,847,Acute myeloid leukemia,1,Male,6.71786675,73500
12,Florida,12005,Bay County,2000,848,Chronic myeloid leukemia,1,Male,1.315120632,73500
12,Florida,12007,Bradford County,2000,411,Esophageal cancer,1,Male,11.22227562,14579
12,Florida,12007,Bradford County,2000,414,Stomach cancer,1,Male,8.787718055,14579
