FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
34,New Jersey,34001,Atlantic County,2000,411,Esophageal cancer,1,Male,11.5983653754295,122790
34,New Jersey,34001,Atlantic County,2000,414,Stomach cancer,1,Male,10.9758696708654,122790
34,New Jersey,34001,Atlantic County,2000,417,Liver cancer,1,Male,8.15920200250145,122790
34,New Jersey,34001,Atlantic County,2000,423,Larynx cancer,1,Male,4.19540063624303,122790
34,New Jersey,34001,Atlantic County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,97.2715136007269,122790
34,New Jersey,34001,Atlantic County,2000,429,Breast cancer,1,Male,0.571849081238229,122790
34,New Jersey,34001,Atlantic County,2000,438,Prostate cancer,1,Male,32.8189842567643,122790
34,New Jersey,34001,Atlantic County,2000,441,Colon and rectum cancer,1,Male,40.8594773631447,122790
34,New Jersey,34001,Atlantic County,2000,444,Lip and oral cavity cancer,1,Male,3.42167026159698,122790
34,New Jersey,34001,Atlantic County,2000,447,Nasopharynx cancer,1,Male,0.519031476272571,122790
34,New Jersey,34001,Atlantic County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.50908609021495,122790
34,New Jersey,34001,Atlantic County,2000,456,Pancreatic cancer,1,Male,15.7021701971734,122790
34,New Jersey,34001,Atlantic County,2000,459,Malignant skin melanoma,1,Male,4.60026497254495,122790
34,New Jersey,34001,Atlantic County,2000,462,Non-melanoma skin cancer,1,Male,1.78071144355753,122790
34,New Jersey,34001,Atlantic County,2000,468,Testicular cancer,1,Male,0.268964569902693,122790
34,New Jersey,34001,Atlantic County,2000,471,Kidney cancer,1,Male,7.33598221968833,122790
34,New Jersey,34001,Atlantic County,2000,474,Bladder cancer,1,Male,12.1232317920988,122790
34,New Jersey,34001,Atlantic County,2000,477,Brain and nervous system cancer,1,Male,5.42038360812718,122790
34,New Jersey,34001,Atlantic County,2000,480,Thyroid cancer,1,Male,0.631239556699613,122790
34,New Jersey,34001,Atlantic County,2000,483,Mesothelioma,1,Male,2.77390643237514,122790
34,New Jersey,34001,Atlantic County,2000,484,Hodgkin lymphoma,1,Male,0.768046985520648,122790
34,New Jersey,34001,Atlantic County,2000,485,Non-Hodgkin lymphoma,1,Male,12.8351301111664,122790
34,New Jersey,34001,Atlantic County,2000,486,Multiple myeloma,1,Male,5.36228166966443,122790
34,New Jersey,34001,Atlantic County,2000,487,Leukemia,1,Male,13.062379870839,122790
34,New Jersey,34001,Atlantic County,2000,845,Acute lymphoid leukemia,1,Male,1.01383785253445,122790
34,New Jersey,34001,Atlantic County,2000,846,Chronic lymphoid leukemia,1,Male,4.47613713405049,122790
34,New Jersey,34001,Atlantic County,2000,847,Acute myeloid leukemia,1,Male,6.11347783408062,122790
