FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
4,Arizona,4009,Graham County,2006,444,Lip and oral cavity cancer,2,Female,0.964109634509769,15675
4,Arizona,4009,Graham County,2007,444,Lip and oral cavity cancer,2,Female,0.956286291983189,16278
4,Arizona,4009,Graham County,2008,444,Lip and oral cavity cancer,2,Female,0.942854961108541,16894
4,Arizona,4009,Graham County,2009,444,Lip and oral cavity cancer,2,Female,0.945445127258532,17349
4,Arizona,4009,Graham County,2010,444,Lip and oral cavity cancer,2,Female,0.957090031839186,17172
4,Arizona,4011,Greenlee County,2000,444,Lip and oral cavity cancer,1,Male,2.65951085198874,4471
4,Arizona,4011,Greenlee County,2001,444,Lip and oral cavity cancer,1,Male,2.6562524167038,4379
4,Arizona,4011,Greenlee County,2002,444,Lip and oral cavity cancer,1,Male,2.69660375311056,4116
4,Arizona,4011,Greenlee County,2003,444,Lip and oral cavity cancer,1,Male,2.68280303211658,3984
4,Arizona,4011,Greenlee County,2004,444,Lip and oral cavity cancer,1,Male,2.59965360082581,3958
4,Arizona,4011,Greenlee County,2005,444,Lip and oral cavity cancer,1,Male,2.60915477598089,3981
4,Arizona,4011,Greenlee County,2006,444,Lip and oral cavity cancer,1,Male,2.59503310210894,4146
4,Arizona,4011,Greenlee County,2007,444,Lip and oral cavity cancer,1,Male,2.55224137575807,4279
4,Arizona,4011,Greenlee County,2008,444,Lip and oral cavity cancer,1,Male,2.49543458078903,4515
4,Arizona,4011,Greenlee County,2009,444,Lip and oral cavity cancer,1,Male,2.46582497222572,4495
4,Arizona,4011,Greenlee County,2010,444,Lip and oral cavity cancer,1,Male,2.52184356159992,4369
4,Arizona,4011,Greenlee County,2000,444,Lip and oral cavity cancer,2,Female,1.00940034536451,4076
4,Arizona,4011,Greenlee County,2001,444,Lip and oral cavity cancer,2,Female,1.00876388747869,3970
4,Arizona,4011,Greenlee County,2002,444,Lip and oral cavity cancer,2,Female,1.00253956820323,3715
4,Arizona,4011,Greenlee County,2003,444,Lip and oral cavity cancer,2,Female,0.998431108868405,3583
4,Arizona,4011,Greenlee County,2004,444,Lip and oral cavity cancer,2,Female,0.947870045855542,3591
4,Arizona,4001,Apache County,2000,444,Lip and oral cavity cancer,1,Male,1.77015607059467,34441
4,Arizona,4001,Apache County,2001,444,Lip and oral cavity cancer,1,Male,1.79984559747402,33725
4,Arizona,4001,Apache County,2002,444,Lip and oral cavity cancer,1,Male,1.77743208109188,33581
4,Arizona,4001,Apache County,2003,444,Lip and oral cavity cancer,1,Male,1.74931030639556,34004
4,Arizona,4001,Apache County,2004,444,Lip and oral cavity cancer,1,Male,1.71362206429069,33992
4,Arizona,4001,Apache County,2005,444,Lip and oral cavity cancer,1,Male,1.74128356825867,34123
4,Arizona,4001,Apache County,2006,444,Lip and oral cavity cancer,1,Male,1.70473855399339,34535
4,Arizona,4001,Apache County,2007,444,Lip and oral cavity cancer,1,Male,1.6697868778141,34655
4,Arizona,4001,Apache County,2008,444,Lip and oral cavity cancer,1,Male,1.64614027618734,34776
4,Arizona,4001,Apache County,2009,444,Lip and oral cavity cancer,1,Male,1.67412424635277,35361
4,Arizona,4001,Apache County,2010,444,Lip and oral cavity cancer,1,Male,1.67188020703546,35765
4,Arizona,4001,Apache County,2000,444,Lip and oral cavity cancer,2,Female,0.86325230189137,35066
4,Arizona,4001,Apache County,2001,444,Lip and oral cavity cancer,2,Female,0.881192540281489,34138
4,Arizona,4001,Apache County,2002,444,Lip and oral cavity cancer,2,Female,0.837908865221561,33738
4,Arizona,4001,Apache County,2003,444,Lip and oral cavity cancer,2,Female,0.831692104325497,34068
4,Arizona,4001,Apache County,2004,444,Lip and oral cavity cancer,2,Female,0.807204973153486,34169
4,Arizona,4001,Apache County,2005,444,Lip and oral cavity cancer,2,Female,0.787909500622261,34398
4,Arizona,4001,Apache County,2006,444,Lip and oral cavity cancer,2,Female,0.796228907054442,34855
4,Arizona,4001,Apache County,2007,444,Lip and oral cavity cancer,2,Female,0.765864179471078,34947
