FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
56,Wyoming,56001,Albany County,2000,411,Esophageal cancer,1,Male,9.21882471271417,16500
56,Wyoming,56001,Albany County,2000,414,Stomach cancer,1,Male,6.02757066088182,16500
56,Wyoming,56001,Albany County,2000,417,Liver cancer,1,Male,5.43479171982199,16500
56,Wyoming,56001,Albany County,2000,423,Larynx cancer,1,Male,2.34005702379161,16500
56,Wyoming,56001,Albany County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,55.9282879426737,16500
56,Wyoming,56001,Albany County,2000,429,Breast cancer,1,Male,0.300939896549884,16500
56,Wyoming,56001,Albany County,2000,438,Prostate cancer,1,Male,27.3152626435265,16500
56,Wyoming,56001,Albany County,2000,441,Colon and rectum cancer,1,Male,30.3468421085862,16500
56,Wyoming,56001,Albany County,2000,444,Lip and oral cavity cancer,1,Male,2.09846631176437,16500
56,Wyoming,56001,Albany County,2000,447,Nasopharynx cancer,1,Male,0.271818918777735,16500
56,Wyoming,56001,Albany County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.14168807950679,16500
56,Wyoming,56001,Albany County,2000,456,Pancreatic cancer,1,Male,11.7628547234401,16500
56,Wyoming,56001,Albany County,2000,459,Malignant skin melanoma,1,Male,4.40281624425104,16500
56,Wyoming,56001,Albany County,2000,462,Non-melanoma skin cancer,1,Male,1.31556035991224,16500
56,Wyoming,56001,Albany County,2000,468,Testicular cancer,1,Male,0.222298275352144,16500
56,Wyoming,56001,Albany County,2000,471,Kidney cancer,1,Male,6.13048615419608,16500
56,Wyoming,56001,Albany County,2000,474,Bladder cancer,1,Male,7.42717900691251,16500
56,Wyoming,56001,Albany County,2000,477,Brain and nervous system cancer,1,Male,5.46414914568434,16500
56,Wyoming,56001,Albany County,2000,480,Thyroid cancer,1,Male,0.499659428313273,16500
56,Wyoming,56001,Albany County,2000,483,Mesothelioma,1,Male,1.82076633615999,16500
56,Wyoming,56001,Albany County,2000,484,Hodgkin lymphoma,1,Male,0.486167947228894,16500
56,Wyoming,56001,Albany County,2000,485,Non-Hodgkin lymphoma,1,Male,9.83878470295422,16500
56,Wyoming,56001,Albany County,2000,486,Multiple myeloma,1,Male,4.71698596401371,16500
56,Wyoming,56001,Albany County,2000,487,Leukemia,1,Male,11.2138606715105,16500
56,Wyoming,56001,Albany County,2000,845,Acute lymphoid leukemia,1,Male,0.723798156824533,16500
56,Wyoming,56001,Albany County,2000,846,Chronic lymphoid leukemia,1,Male,3.79482868435789,16500
56,Wyoming,56001,Albany County,2000,847,Acute myeloid leukemia,1,Male,5.41468062850202,16500
56,Wyoming,56001,Albany County,2000,848,Chronic myeloid leukemia,1,Male,1.28055320182608,16500
56,Wyoming,56003,Big Horn County,2000,411,Esophageal cancer,1,Male,9.23331001286691,5705
56,Wyoming,56003,Big Horn County,2000,414,Stomach cancer,1,Male,6.20513762374714,5705
56,Wyoming,56003,Big Horn County,2000,417,Liver cancer,1,Male,5.32449379804076,5705
56,Wyoming,56003,Big Horn County,2000,423,Larynx cancer,1,Male,2.73897836117666,5705
56,Wyoming,56003,Big Horn County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,77.6471303358145,5705
56,Wyoming,56003,Big Horn County,2000,429,Breast cancer,1,Male,0.327607090516794,5705
56,Wyoming,56003,Big Horn County,2000,438,Prostate cancer,1,Male,34.1211316943308,5705
56,Wyoming,56003,Big Horn County,2000,441,Colon and rectum cancer,1,Male,30.8445917699487,5705
56,Wyoming,56003,Big Horn County,2000,444,Lip and oral cavity cancer,1,Male,2.58974932581815,5705
56,Wyoming,56003,Big Horn County,2000,447,Nasopharynx cancer,1,Male,0.289960384111257,5705
56,Wyoming,56003,Big Horn County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.1870976295697,5705
56,Wyoming,56003,Big Horn County,2000,456,Pancreatic cancer,1,Male,12.8282075097709,5705
56,Wyoming,56003,Big Horn County,2000,459,Malignant skin melanoma,1,Male,4.22243204845206,5705
56,Wyoming,56003,Big Horn County,2000,462,Non-melanoma skin cancer,1,Male,1.35334669554573,5705
56,Wyoming,56003,Big Horn County,2000,468,Testicular cancer,1,Male,0.28045918871949,5705
56,Wyoming,56003,Big Horn County,2000,471,Kidney cancer,1,Male,6.48045899414821,5705
56,Wyoming,56003,Big Horn County,2000,474,Bladder cancer,1,Male,8.55903807320395,5705
56,Wyoming,56003,Big Horn County,2000,477,Brain and nervous system cancer,1,Male,5.93089863102858,5705
56,Wyoming,56003,Big Horn County,2000,480,Thyroid cancer,1,Male,0.53012197005984,5705
