FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
30,Montana,30029,Flathead County,2000,444,Lip and oral cavity cancer,1,Male,2.79686332091389,37074
30,Montana,30029,Flathead County,2000,411,Esophageal cancer,1,Male,8.57441469767373,37074
30,Montana,30029,Flathead County,2000,414,Stomach cancer,1,Male,6.73414731391889,37074
30,Montana,30029,Flathead County,2000,441,Colon and rectum cancer,1,Male,30.0499505658758,37074
30,Montana,30029,Flathead County,2000,417,Liver cancer,1,Male,5.75746904996918,37074
30,Montana,30029,Flathead County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.00317092366188,37074
30,Montana,30029,Flathead County,2000,456,Pancreatic cancer,1,Male,13.9153161895825,37074
30,Montana,30029,Flathead County,2000,423,Larynx cancer,1,Male,2.32922646544324,37074
30,Montana,30029,Flathead County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,72.1358935538078,37074
30,Montana,30029,Flathead County,2000,459,Malignant skin melanoma,1,Male,4.60166308482275,37074
30,Montana,30029,Flathead County,2000,462,Non-melanoma skin cancer,1,Male,1.35335460964748,37074
30,Montana,30029,Flathead County,2000,429,Breast cancer,1,Male,0.344918867654189,37074
30,Montana,30029,Flathead County,2000,438,Prostate cancer,1,Male,34.6048500003238,37074
30,Montana,30029,Flathead County,2000,468,Testicular cancer,1,Male,0.282486822423145,37074
30,Montana,30029,Flathead County,2000,471,Kidney cancer,1,Male,6.76287511360426,37074
30,Montana,30029,Flathead County,2000,474,Bladder cancer,1,Male,9.98723816876225,37074
30,Montana,30029,Flathead County,2000,477,Brain and nervous system cancer,1,Male,7.04968673948162,37074
30,Montana,30029,Flathead County,2000,480,Thyroid cancer,1,Male,0.537330287266486,37074
30,Montana,30029,Flathead County,2000,483,Mesothelioma,1,Male,2.24472033471259,37074
30,Montana,30029,Flathead County,2000,484,Hodgkin lymphoma,1,Male,0.498167194738105,37074
30,Montana,30029,Flathead County,2000,485,Non-Hodgkin lymphoma,1,Male,12.2313000225852,37074
30,Montana,30029,Flathead County,2000,486,Multiple myeloma,1,Male,5.67418432551901,37074
30,Montana,30029,Flathead County,2000,487,Leukemia,1,Male,12.3341014468016,37074
30,Montana,30029,Flathead County,2000,845,Acute lymphoid leukemia,1,Male,0.792514344602536,37074
30,Montana,30029,Flathead County,2000,846,Chronic lymphoid leukemia,1,Male,4.36609465493129,37074
30,Montana,30029,Flathead County,2000,847,Acute myeloid leukemia,1,Male,5.77689993048333,37074
30,Montana,30029,Flathead County,2000,848,Chronic myeloid leukemia,1,Male,1.39859251678444,37074
30,Montana,30029,Flathead County,2000,447,Nasopharynx cancer,1,Male,0.338510614883313,37074
30,Montana,30031,Gallatin County,2000,444,Lip and oral cavity cancer,1,Male,2.58065337615986,35560
30,Montana,30031,Gallatin County,2000,411,Esophageal cancer,1,Male,7.13464681924798,35560
30,Montana,30031,Gallatin County,2000,414,Stomach cancer,1,Male,6.12614938199264,35560
30,Montana,30031,Gallatin County,2000,441,Colon and rectum cancer,1,Male,25.737752470446,35560
30,Montana,30031,Gallatin County,2000,417,Liver cancer,1,Male,4.57125858593301,35560
30,Montana,30031,Gallatin County,2000,453,Gallbladder and biliary tract cancer,1,Male,1.05831941860018,35560
30,Montana,30031,Gallatin County,2000,456,Pancreatic cancer,1,Male,11.7850709058279,35560
30,Montana,30031,Gallatin County,2000,423,Larynx cancer,1,Male,2.23874534263306,35560
30,Montana,30031,Gallatin County,2000,426,"Tracheal, bronchus, and lung cancer",1,Male,49.32623493962,35560
30,Montana,30031,Gallatin County,2000,459,Malignant skin melanoma,1,Male,4.3710437245247,35560
30,Montana,30031,Gallatin County,2000,462,Non-melanoma skin cancer,1,Male,1.17675198116403,35560
30,Montana,30031,Gallatin County,2000,429,Breast cancer,1,Male,0.329264710661559,35560
