FIPS,NameState,FIPS_County,Name_County,Year_ID,ID_Tumor,Type_Tumor,Sex_ID,Sex_name,Mortality,Population
2,Alaska,2013,Aleutians East Borough,2000,444,Lip and oral cavity cancer,1,Male,2.236716693,1749
2,Alaska,2013,Aleutians East Borough,2001,444,Lip and oral cavity cancer,1,Male,2.173955225,1682
2,Alaska,2013,Aleutians East Borough,2002,444,Lip and oral cavity cancer,1,Male,2.170035303,1811
2,Alaska,2013,Aleutians East Borough,2003,444,Lip and oral cavity cancer,1,Male,2.064160539,1776
2,Alaska,2013,Aleutians East Borough,2004,444,Lip and oral cavity cancer,1,Male,1.93917484,1775
2,Alaska,2013,Aleutians East Borough,2005,444,Lip and oral cavity cancer,1,Male,1.853868314,1836
2,Alaska,2013,Aleutians East Borough,2006,444,Lip and oral cavity cancer,1,Male,1.770881011,1837
2,Alaska,2013,Aleutians East Borough,2007,444,Lip and oral cavity cancer,1,Male,1.704166928,2009
2,Alaska,2013,Aleutians East Borough,2008,444,Lip and oral cavity cancer,1,Male,1.672574181,1989
2,Alaska,2013,Aleutians East Borough,2009,444,Lip and oral cavity cancer,1,Male,1.595865073,2049
2,Alaska,2013,Aleutians East Borough,2010,444,Lip and oral cavity cancer,1,Male,1.56703809,2092
2,Alaska,2013,Aleutians East Borough,2000,444,Lip and oral cavity cancer,2,Female,0.750126414,944
2,Alaska,2013,Aleutians East Borough,2001,444,Lip and oral cavity cancer,2,Female,0.705553792,908
2,Alaska,2013,Aleutians East Borough,2002,444,Lip and oral cavity cancer,2,Female,0.706489061,923
2,Alaska,2013,Aleutians East Borough,2003,444,Lip and oral cavity cancer,2,Female,0.677834874,956
2,Alaska,2013,Aleutians East Borough,2004,444,Lip and oral cavity cancer,2,Female,0.648859587,952
2,Alaska,2013,Aleutians East Borough,2005,444,Lip and oral cavity cancer,2,Female,0.661714647,951
2,Alaska,2013,Aleutians East Borough,2006,444,Lip and oral cavity cancer,2,Female,0.636013392,957
2,Alaska,2013,Aleutians East Borough,2007,444,Lip and oral cavity cancer,2,Female,0.625403543,1003
2,Alaska,2013,Aleutians East Borough,2008,444,Lip and oral cavity cancer,2,Female,0.625136574,1002
2,Alaska,2013,Aleutians East Borough,2009,444,Lip and oral cavity cancer,2,Female,0.597402656,1035
2,Alaska,2013,Aleutians East Borough,2010,444,Lip and oral cavity cancer,2,Female,0.579256985,1063
2,Alaska,2016,Aleutians West Census Area,2000,444,Lip and oral cavity cancer,1,Male,2.236716693,3519
2,Alaska,2016,Aleutians West Census Area,2001,444,Lip and oral cavity cancer,1,Male,2.173955225,3584
2,Alaska,2016,Aleutians West Census Area,2002,444,Lip and oral cavity cancer,1,Male,2.170035303,3533
2,Alaska,2016,Aleutians West Census Area,2003,444,Lip and oral cavity cancer,1,Male,2.064160539,3743
2,Alaska,2016,Aleutians West Census Area,2004,444,Lip and oral cavity cancer,1,Male,1.93917484,3773
2,Alaska,2016,Aleutians West Census Area,2005,444,Lip and oral cavity cancer,1,Male,1.853868314,3893
2,Alaska,2016,Aleutians West Census Area,2006,444,Lip and oral cavity cancer,1,Male,1.770881011,3787
2,Alaska,2016,Aleutians West Census Area,2007,444,Lip and oral cavity cancer,1,Male,1.704166928,3623
2,Alaska,2016,Aleutians West Census Area,2008,444,Lip and oral cavity cancer,1,Male,1.672574181,3582
2,Alaska,2016,Aleutians West Census Area,2009,444,Lip and oral cavity cancer,1,Male,1.595865073,3687
2,Alaska,2016,Aleutians West Census Area,2010,444,Lip and oral cavity cancer,1,Male,1.56703809,3719
2,Alaska,2016,Aleutians West Census Area,2000,444,Lip and oral cavity cancer,2,Female,0.750126414,1951
2,Alaska,2016,Aleutians West Census Area,2001,444,Lip and oral cavity cancer,2,Female,0.705553792,1917
2,Alaska,2016,Aleutians West Census Area,2002,444,Lip and oral cavity cancer,2,Female,0.706489061,1939
2,Alaska,2016,Aleutians West Census Area,2003,444,Lip and oral cavity cancer,2,Female,0.677834874,1966
2,Alaska,2016,Aleutians West Census Area,2004,444,Lip and oral cavity cancer,2,Female,0.648859587,2025
2,Alaska,2016,Aleutians West Census Area,2005,444,Lip and oral cavity cancer,2,Female,0.661714647,2020
2,Alaska,2016,Aleutians West Census Area,2006,444,Lip and oral cavity cancer,2,Female,0.636013392,1871
2,Alaska,2016,Aleutians West Census Area,2007,444,Lip and oral cavity cancer,2,Female,0.625403543,1843
2,Alaska,2016,Aleutians West Census Area,2008,444,Lip and oral cavity cancer,2,Female,0.625136574,1811
2,Alaska,2016,Aleutians West Census Area,2009,444,Lip and oral cavity cancer,2,Female,0.597402656,1850
2,Alaska,2016,Aleutians West Census Area,2010,444,Lip and oral cavity cancer,2,Female,0.579256985,1839
2,Alaska,2020,Anchorage Municipality,2000,444,Lip and oral cavity cancer,1,Male,3.054216116,131958
2,Alaska,2020,Anchorage Municipality,2001,444,Lip and oral cavity cancer,1,Male,3.113644868,133724
2,Alaska,2020,Anchorage Municipality,2002,444,Lip and oral cavity cancer,1,Male,3.073473429,135669
2,Alaska,2020,Anchorage Municipality,2003,444,Lip and oral cavity cancer,1,Male,2.935506748,136641
2,Alaska,2020,Anchorage Municipality,2004,444,Lip and oral cavity cancer,1,Male,2.769259147,138739
2,Alaska,2020,Anchorage Municipality,2005,444,Lip and oral cavity cancer,1,Male,2.770435498,139943
2,Alaska,2020,Anchorage Municipality,2006,444,Lip and oral cavity cancer,1,Male,2.63969832,141713
2,Alaska,2020,Anchorage Municipality,2007,444,Lip and oral cavity cancer,1,Male,2.644606455,140899
2,Alaska,2020,Anchorage Municipality,2008,444,Lip and oral cavity cancer,1,Male,2.562561612,143048
2,Alaska,2020,Anchorage Municipality,2009,444,Lip and oral cavity cancer,1,Male,2.473138734,145133
2,Alaska,2020,Anchorage Municipality,2010,444,Lip and oral cavity cancer,1,Male,2.456282986,148988
2,Alaska,2020,Anchorage Municipality,2000,444,Lip and oral cavity cancer,2,Female,1.224806612,128858
2,Alaska,2020,Anchorage Municipality,2001,444,Lip and oral cavity cancer,2,Female,1.215695588,130550
2,Alaska,2020,Anchorage Municipality,2002,444,Lip and oral cavity cancer,2,Female,1.193223514,132560
2,Alaska,2020,Anchorage Municipality,2003,444,Lip and oral cavity cancer,2,Female,1.156532213,133927
2,Alaska,2020,Anchorage Municipality,2004,444,Lip and oral cavity cancer,2,Female,1.110889161,135745
2,Alaska,2020,Anchorage Municipality,2005,444,Lip and oral cavity cancer,2,Female,1.105013571,136551
2,Alaska,2020,Anchorage Municipality,2006,444,Lip and oral cavity cancer,2,Female,1.129578692,138372
2,Alaska,2020,Anchorage Municipality,2007,444,Lip and oral cavity cancer,2,Female,1.109364403,137893
2,Alaska,2020,Anchorage Municipality,2008,444,Lip and oral cavity cancer,2,Female,1.079283741,138506
2,Alaska,2020,Anchorage Municipality,2009,444,Lip and oral cavity cancer,2,Female,1.092367586,142544
2,Alaska,2020,Anchorage Municipality,2010,444,Lip and oral cavity cancer,2,Female,1.076028455,144239
2,Alaska,2050,Bethel Census Area,2000,444,Lip and oral cavity cancer,1,Male,1.477934973,8540
2,Alaska,2050,Bethel Census Area,2001,444,Lip and oral cavity cancer,1,Male,1.465099232,8587
2,Alaska,2050,Bethel Census Area,2002,444,Lip and oral cavity cancer,1,Male,1.43814414,8680
2,Alaska,2050,Bethel Census Area,2003,444,Lip and oral cavity cancer,1,Male,1.39485882,8752
2,Alaska,2050,Bethel Census Area,2004,444,Lip and oral cavity cancer,1,Male,1.335911429,8800
2,Alaska,2050,Bethel Census Area,2005,444,Lip and oral cavity cancer,1,Male,1.290182102,8828
2,Alaska,2050,Bethel Census Area,2006,444,Lip and oral cavity cancer,1,Male,1.296875419,8788
2,Alaska,2050,Bethel Census Area,2007,444,Lip and oral cavity cancer,1,Male,1.28076013,8771
2,Alaska,2050,Bethel Census Area,2008,444,Lip and oral cavity cancer,1,Male,1.262740063,8790
2,Alaska,2050,Bethel Census Area,2009,444,Lip and oral cavity cancer,1,Male,1.243284276,8764
2,Alaska,2050,Bethel Census Area,2010,444,Lip and oral cavity cancer,1,Male,1.215138784,8957
2,Alaska,2050,Bethel Census Area,2000,444,Lip and oral cavity cancer,2,Female,1.016208599,7540
2,Alaska,2050,Bethel Census Area,2001,444,Lip and oral cavity cancer,2,Female,1.048168762,7584
2,Alaska,2050,Bethel Census Area,2002,444,Lip and oral cavity cancer,2,Female,1.031611383,7734
2,Alaska,2050,Bethel Census Area,2003,444,Lip and oral cavity cancer,2,Female,1.008580527,7765
2,Alaska,2050,Bethel Census Area,2004,444,Lip and oral cavity cancer,2,Female,0.969645042,7803
2,Alaska,2050,Bethel Census Area,2005,444,Lip and oral cavity cancer,2,Female,0.959534468,7900
2,Alaska,2050,Bethel Census Area,2006,444,Lip and oral cavity cancer,2,Female,0.950549704,7967
2,Alaska,2050,Bethel Census Area,2007,444,Lip and oral cavity cancer,2,Female,0.956846073,7952
